2024-06-11 19:41:14 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 3048
2024-06-11 19:41:14 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-11 19:41:14 0 [Note] InnoDB: Uses event mutexes
2024-06-11 19:41:14 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-06-11 19:41:14 0 [Note] InnoDB: Number of pools: 1
2024-06-11 19:41:14 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 302658
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 302658
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 302614
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 302614
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 302554
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 302554
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 302510
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 302510
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 302466
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 302466
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 302422
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 327197
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 327217
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 327197
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 326956
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 326956
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 326912
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 326912
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 326868
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 326868
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=206] with future log sequence number 326824
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=343] with future log sequence number 326824
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 326780
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 326780
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 326736
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 326736
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 326692
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 326692
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 326632
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 326632
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 326546
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 326546
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 326502
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 326502
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 326416
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 326416
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=59] with future log sequence number 326372
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 326372
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=58] with future log sequence number 326333
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 326333
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=57] with future log sequence number 326294
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=321] with future log sequence number 326294
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 340216
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 340500
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 340216
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 339518
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 340343
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 339518
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 339228
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=27, page number=3] with future log sequence number 339152
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=27, page number=2] with future log sequence number 339152
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=12] with future log sequence number 340257
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=11] with future log sequence number 340404
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=308] with future log sequence number 340237
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=307] with future log sequence number 340364
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=10] with future log sequence number 340424
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 340755
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 340755
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 340711
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 340711
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 340667
2024-06-11 19:41:14 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 340667
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 338665 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 340404 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 301012 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 301012 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 301051 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 301051 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 301106 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 301106 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 325888 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 325888 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 325927 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 325927 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 325966 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 325966 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 326005 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 326005 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 326044 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 326044 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 326083 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 326083 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 326122 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 326122 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 326177 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 326177 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 326216 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 326216 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 326255 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 326255 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 326294 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 326294 is in the future! Current system log sequence number 300306.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-11 19:41:14 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 326333 is in the future! Current system log sequence number 300306.
